,artist.inverted,track,time,genre,date.entered,date.peaked,week,rank
299,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,11.0,5.0
300,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,12.0,4.0
301,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,13.0,1.0
302,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,14.0,1.0
303,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,15.0,3.0
304,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,16.0,4.0
305,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,17.0,6.0
306,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,18.0,10.0
307,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,19.0,13.0
308,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,20.0,15.0
309,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,21.0,18.0
310,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,22.0,23.0
311,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,23.0,28.0
312,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,24.0,38.0
313,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,25.0,48.0
314,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,1.0,71.0
315,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,2.0,51.0
316,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,3.0,28.0
317,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,4.0,18.0
318,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,5.0,13.0
319,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,6.0,13.0
320,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,7.0,11.0
321,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,8.0,1.0
322,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,9.0,1.0
323,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,10.0,2.0
324,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,11.0,2.0
325,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,12.0,3.0
326,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,13.0,3.0
327,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,14.0,4.0
328,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,15.0,12.0
329,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,16.0,11.0
330,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,17.0,13.0
331,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,18.0,15.0
332,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,19.0,18.0
333,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,20.0,20.0
334,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,21.0,30.0
335,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,22.0,40.0
336,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,23.0,39.0
337,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,24.0,44.0
338,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,1.0,70.0
339,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,2.0,61.0
340,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,3.0,53.0
341,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,4.0,46.0
342,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,5.0,40.0
343,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,6.0,33.0
344,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,7.0,31.0
345,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,8.0,26.0
346,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,9.0,22.0
347,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,10.0,19.0
348,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,11.0,17.0
349,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,12.0,15.0
350,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,13.0,13.0
351,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,14.0,9.0
352,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,15.0,9.0
353,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,16.0,8.0
354,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,17.0,8.0
355,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,18.0,6.0
356,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,19.0,7.0
357,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,20.0,7.0
358,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,21.0,8.0
359,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,22.0,3.0
360,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,23.0,3.0
361,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,24.0,6.0
362,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,25.0,6.0
363,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,26.0,1.0
364,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,27.0,2.0
365,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,28.0,3.0
366,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,29.0,4.0
367,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,30.0,7.0
368,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,31.0,9.0
369,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,32.0,10.0
370,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,33.0,18.0
371,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,34.0,20.0
372,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,35.0,27.0
373,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,36.0,29.0
374,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,37.0,36.0
375,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,38.0,40.0
376,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,39.0,50.0
377,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,40.0,47.0
378,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,41.0,50.0
379,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,1.0,84.0
380,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,2.0,78.0
381,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,3.0,76.0
382,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,4.0,74.0
383,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,5.0,70.0
384,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,6.0,68.0
385,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,7.0,74.0
386,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,8.0,75.0
387,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,9.0,69.0
388,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,10.0,74.0
389,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,11.0,70.0
390,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,12.0,79.0
391,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,13.0,84.0
392,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,14.0,86.0
393,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,15.0,76.0
394,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,16.0,62.0
395,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,17.0,45.0
396,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,18.0,29.0
397,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,19.0,19.0
398,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,20.0,11.0
399,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,21.0,10.0
400,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,22.0,7.0
401,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,23.0,5.0
402,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,24.0,3.0
403,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,25.0,3.0
404,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,26.0,3.0
405,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,27.0,1.0
406,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,28.0,2.0
407,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,29.0,2.0
408,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,30.0,3.0
409,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,31.0,3.0
410,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,32.0,3.0
411,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,33.0,4.0
412,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,34.0,5.0
413,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,35.0,5.0
414,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,36.0,5.0
415,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,37.0,5.0
416,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,38.0,9.0
417,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,39.0,12.0
418,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,40.0,13.0
419,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,41.0,13.0
420,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,42.0,17.0
421,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,43.0,22.0
422,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,44.0,26.0
423,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,45.0,28.0
424,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,46.0,37.0
425,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,47.0,41.0
426,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,1.0,59.0
427,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,2.0,53.0
428,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,3.0,38.0
429,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,4.0,28.0
430,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,5.0,21.0
431,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,6.0,18.0
432,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,7.0,16.0
433,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,8.0,14.0
434,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,9.0,12.0
435,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,10.0,10.0
436,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,11.0,9.0
437,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,12.0,8.0
438,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,13.0,6.0
439,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,14.0,1.0
440,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,15.0,2.0
441,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,16.0,2.0
442,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,17.0,2.0
443,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,18.0,2.0
444,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,19.0,3.0
445,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,20.0,4.0
446,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,21.0,5.0
447,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,22.0,5.0
448,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,23.0,6.0
449,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,24.0,9.0
450,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,25.0,13.0
451,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,26.0,14.0
452,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,27.0,16.0
453,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,28.0,23.0
454,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,29.0,22.0
455,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,30.0,33.0
456,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,31.0,36.0
457,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,32.0,43.0
458,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,1.0,60.0
459,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,2.0,37.0
460,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,3.0,29.0
461,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,4.0,24.0
462,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,5.0,22.0
463,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,6.0,21.0
464,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,7.0,18.0
465,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,8.0,16.0
466,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,9.0,13.0
467,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,10.0,12.0
468,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,11.0,8.0
469,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,12.0,6.0
470,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,13.0,1.0
471,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,14.0,2.0
472,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,15.0,3.0
473,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,16.0,2.0
474,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,17.0,2.0
475,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,18.0,3.0
476,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,19.0,4.0
477,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,20.0,5.0
478,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,21.0,4.0
479,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,22.0,4.0
480,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,23.0,6.0
481,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,24.0,9.0
482,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,25.0,12.0
483,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,26.0,13.0
484,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,27.0,19.0
485,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,28.0,20.0
486,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,29.0,20.0
487,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,30.0,24.0
488,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,31.0,29.0
489,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,32.0,28.0
490,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,33.0,27.0
491,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,34.0,30.0
492,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,35.0,33.0
493,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,36.0,37.0
494,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,37.0,38.0
495,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,38.0,38.0
496,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,39.0,48.0
497,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,1.0,82.0
498,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,2.0,68.0
499,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,3.0,50.0
500,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,4.0,50.0
501,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,5.0,41.0
502,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,6.0,37.0
503,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,7.0,26.0
504,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,8.0,22.0
505,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,9.0,22.0
506,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,10.0,2.0
507,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,11.0,1.0
508,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,12.0,2.0
509,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,13.0,4.0
510,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,14.0,13.0
511,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,15.0,21.0
512,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,16.0,28.0
513,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,17.0,43.0
514,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,18.0,57.0
515,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,19.0,82.0
516,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,20.0,89.0
517,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,1.0,81.0
518,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,2.0,68.0
519,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,3.0,62.0
520,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,4.0,51.0
521,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,5.0,42.0
522,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,6.0,35.0
523,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,7.0,28.0
524,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,8.0,28.0
525,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,9.0,28.0
526,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,10.0,43.0
527,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,11.0,30.0
528,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,12.0,23.0
529,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,13.0,23.0
530,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,14.0,21.0
531,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,15.0,21.0
532,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,16.0,21.0
533,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,17.0,5.0
534,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,18.0,3.0
535,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,19.0,3.0
536,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,20.0,4.0
537,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,21.0,4.0
538,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,22.0,3.0
539,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,23.0,3.0
540,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,24.0,3.0
541,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,25.0,2.0
542,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,26.0,2.0
543,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,27.0,3.0
544,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,28.0,3.0
545,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,29.0,2.0
546,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,30.0,2.0
547,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,31.0,3.0
548,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,32.0,4.0
549,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,33.0,2.0
550,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,34.0,5.0
551,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,35.0,8.0
552,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,36.0,11.0
553,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,37.0,13.0
554,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,38.0,14.0
555,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,39.0,18.0
556,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,40.0,22.0
557,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,41.0,23.0
558,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,42.0,22.0
559,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,43.0,24.0
560,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,44.0,30.0
561,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,45.0,31.0
562,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,46.0,31.0
563,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,47.0,38.0
564,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,48.0,39.0
565,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,49.0,42.0
566,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,50.0,49.0
567,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,51.0,49.0
568,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,52.0,48.0
569,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,53.0,47.0
570,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,1.0,72.0
571,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,2.0,57.0
572,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,3.0,52.0
573,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,4.0,47.0
574,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,5.0,42.0
575,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,6.0,31.0
576,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,7.0,24.0
577,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,8.0,18.0
578,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,9.0,17.0
579,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,10.0,17.0
580,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,11.0,17.0
581,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,12.0,10.0
582,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,13.0,9.0
583,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,14.0,9.0
584,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,15.0,7.0
585,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,16.0,2.0
586,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,17.0,2.0
587,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,18.0,2.0
588,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,19.0,3.0
589,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,20.0,4.0
590,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,21.0,4.0
591,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,22.0,4.0
